TimeReceived,Type,LogCode,Description,Device,ParentDevice,Address,PersonnelRecord,Credential,Data_,Location 
6/22/2015 08:10:59,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:39,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Torchilo, Andrey",8719,Badge Id : 8719 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:42,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Torchilo, Andrey",8719,Badge Id : 8719 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:45,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:22:45,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:42,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Torchilo, Andrey",8719,Badge Id : 8719 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:42,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Torchilo, Andrey",8719,Badge Id : 8719 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:42,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:45,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:23:48,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:25:54,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:25:54,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:25:57,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:25:57,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:25:57,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:33,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:33,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:33,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:36,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:36,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:26:48,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:09,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Drazdou, Dzmitry",8706,Badge Id : 8706 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:09,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Drazdou, Dzmitry",8706,Badge Id : 8706 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:09,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:12,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:30,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Drazdou, Dzmitry",8706,Badge Id : 8706 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:30,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Drazdou, Dzmitry",8706,Badge Id : 8706 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:30,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:33,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:33,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:42:36,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.CTLR.UNK,Gateway Controller: Unknown,"gw_Nezavisimosty,177_8 ????_GW3",Access GW Driver,/EPAM/pgw_FOC1751N3VJ,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.DOOR.UNK,Door: Unknown,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.DOOR.UNK,Door: Unknown,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.DOOR.UNK,Door: Unknown,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.DOOR.UNK,Door: Unknown,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:48:16,Event,GW.SX.DOOR.UNK,Door: Unknown,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.CTLR.UP,Gateway Controller: Up,"gw_Nezavisimosty,177_8 ????_GW3",Access GW Driver,/EPAM/pgw_FOC1751N3VJ,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.DOOR.UP,Door: Up,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.DOOR.UP,Door: Up,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.DOOR.UP,Door: Up,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.DOOR.UP,Door: Up,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:49:24,Event,GW.SX.DOOR.UP,Door: Up,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:09,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:09,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:09,Event,GW.EV_DOOR_SENSOR_UP,Door Sensor Up,doorSensor,input02,/EPAM/pgw_FOC1751N3VJ/m02/input02/doorSensor,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:09,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:09,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:12,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:52:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:45,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:45,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:48,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:48,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:53:48,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:54:03,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:54:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:54:45,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:54:45,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:57:51,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:12,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:12,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:15,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:15,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:15,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:39,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:39,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:39,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:42,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:45,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:45,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:58,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:58:58,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:00,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:03,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:03,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:42,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Sobal, Siarhei",8725,Badge Id : 8725 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:42,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Sobal, Siarhei",8725,Badge Id : 8725 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:46,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:46,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 08:59:46,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:00:07,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Sobal, Siarhei",8725,Badge Id : 8725 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:00:07,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Sobal, Siarhei",8725,Badge Id : 8725 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:00:10,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:00:10,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:00:13,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:40,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:40,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:43,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:46,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:46,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:46,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 09:02:46,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
